y_logits,y_probs,y_pred,y_test
-0.56935644,0.36138535,0.0,0
-0.3038649,0.42461297,0.0,1
-1.0873637,0.252115,0.0,0
-0.5695577,0.36133888,0.0,0
-0.47665367,0.3830426,0.0,0
-0.400905,0.4010949,0.0,0
-1.0720797,0.2550078,0.0,0
-0.2726927,0.43224615,0.0,0
-0.29312083,0.42724,0.0,1
-0.45580742,0.3879809,0.0,0
4.614942,0.9901944,1.0,1
-0.49486765,0.37874752,0.0,0
-0.44298604,0.3910297,0.0,0
-0.47858733,0.3825858,0.0,0
-0.31014502,0.42307934,0.0,0
-0.34055734,0.41567412,0.0,0
-0.27278545,0.43222338,0.0,0
-0.21744692,0.44585148,0.0,0
4.3477135,0.9872289,1.0,0
-0.544233,0.3672034,0.0,0
-0.16824059,0.45803875,0.0,0
-0.5041914,0.37655616,0.0,0
-0.540131,0.36815712,0.0,0
1.458983,0.81137705,1.0,0
-0.17213497,0.45707223,0.0,0
-0.34627137,0.4142869,0.0,0
-0.34936765,0.41353577,0.0,0
-0.2145752,0.4465611,0.0,0
-0.30777472,0.42365798,0.0,0
-0.30711168,0.4238199,0.0,0
-0.44309852,0.39100292,0.0,0
-0.5795211,0.3590428,0.0,0
-0.5261142,0.37142363,0.0,0
-0.29949766,0.42568028,0.0,0
0.6901402,0.6659981,1.0,0
-0.5082678,0.37559968,0.0,0
-0.5134793,0.37437823,0.0,0
-0.3021318,0.42503643,0.0,0
-0.3092165,0.42330602,0.0,1
-0.55373013,0.3649994,0.0,0
-0.51196027,0.3747341,0.0,0
-0.3776584,0.4066918,0.0,0
-0.7448851,0.32193682,0.0,0
-0.700729,0.3316506,0.0,0
-0.33530638,0.41695005,0.0,0
-0.22542897,0.4438802,0.0,0
-0.4419887,0.3912672,0.0,0
-0.43709967,0.39243227,0.0,0
-0.7085515,0.32991898,0.0,0
-0.5012074,0.37725696,0.0,0
-0.5891318,0.35683408,0.0,0
-0.15225679,0.46200916,0.0,1
-0.88145536,0.29287627,0.0,0
-0.9897655,0.2709584,0.0,0
-0.51677,0.37360784,0.0,0
-0.5740171,0.3603104,0.0,0
-0.67999846,0.33626166,0.0,0
-0.65035486,0.34290957,0.0,0
-0.65321034,0.34226647,0.0,0
-0.52986795,0.37054768,0.0,0
-0.7456327,0.32177365,0.0,0
-0.22478488,0.44403923,0.0,0
-0.59630346,0.35518983,0.0,0
-0.45624062,0.38787803,0.0,0
-0.67219406,0.33800572,0.0,0
-0.6070673,0.35272846,0.0,0
-0.36295637,0.41024408,0.0,0
-0.84125996,0.3012695,0.0,0
-0.52231544,0.37231094,0.0,0
-0.5243306,0.37184015,0.0,0
-0.5849627,0.35779148,0.0,0
-0.8607122,0.29719058,0.0,0
-0.68068004,0.33610955,0.0,0
-0.93903416,0.28109547,0.0,0
-0.6339345,0.34661892,0.0,0
-0.59294456,0.35595953,0.0,0
-0.21887717,0.4454981,0.0,0
-0.5604487,0.36344364,0.0,0
-0.5189704,0.37309304,0.0,0
-0.4120602,0.39841822,0.0,0
-0.2338076,0.4418129,0.0,0
-0.7886314,0.3124626,0.0,0
-1.0807782,0.25335878,0.0,0
-0.39373773,0.40281782,0.0,0
-0.39825657,0.40173128,0.0,0
-0.58151484,0.35858414,0.0,0
-0.58155924,0.35857388,0.0,0
-0.5124563,0.3746179,0.0,0
-0.41077662,0.39872593,0.0,0
-1.0595882,0.25738814,0.0,0
-1.0997351,0.24978954,0.0,0
-0.7050507,0.33069336,0.0,0
-0.021897547,0.49452582,0.0,0
-0.5795379,0.35903892,0.0,0
-0.5587798,0.36382985,0.0,0
-0.5863936,0.35746276,0.0,0
-0.986086,0.27168587,0.0,0
-0.67191935,0.3380672,0.0,0
-0.7164842,0.32816768,0.0,0
-0.7377194,0.32350305,0.0,0
-0.93794286,0.28131607,0.0,0
-0.24861497,0.4381644,0.0,0
-0.82577854,0.3045384,0.0,0
-0.5917585,0.35623148,0.0,0
0.10723854,0.52678394,1.0,0
-0.4334883,0.39329368,0.0,0
-0.6071856,0.35270146,0.0,0
-0.3912376,0.4034194,0.0,0
-0.4113637,0.3985852,0.0,0
-0.6037707,0.3534815,0.0,0
-0.5610994,0.3632931,0.0,0
-0.4327515,0.39346948,0.0,0
-0.35269925,0.41272804,0.0,0
-0.24282375,0.4395906,0.0,0
-0.5941111,0.35569215,0.0,0
-0.41246122,0.3983221,0.0,1
-0.18729767,0.45331198,0.0,0
-0.4625398,0.38638347,0.0,0
-0.47896856,0.3824957,0.0,0
-0.4133142,0.39811772,0.0,0
-0.30693933,0.42386195,0.0,0
-0.33976147,0.41586742,0.0,0
-0.29580927,0.42658228,0.0,0
-0.5935707,0.35581598,0.0,0
4.404125,0.9879209,1.0,1
-0.2965052,0.42641205,0.0,0
-0.34354413,0.41494882,0.0,0
-0.64102995,0.34501377,0.0,0
-0.13152109,0.46716702,0.0,0
-0.93903595,0.28109512,0.0,0
-0.19162434,0.45223996,0.0,0
-0.5835246,0.358122,0.0,0
-0.3353366,0.41694272,0.0,0
-0.5011235,0.37727666,0.0,0
-0.3746168,0.4074259,0.0,0
4.348683,0.987241,1.0,1
-0.19903377,0.45040518,0.0,0
-0.22767964,0.4433247,0.0,0
-0.12805131,0.4680308,0.0,0
-0.25583214,0.43638855,0.0,0
-0.29607835,0.42651647,0.0,0
-0.126115,0.46851295,0.0,0
-0.2583618,0.43576646,0.0,0
-0.15008709,0.46254852,0.0,1
-0.2530614,0.4370701,0.0,0
-0.2920781,0.42749518,0.0,0
-0.1259168,0.46856233,0.0,1
-0.29255477,0.42737854,0.0,0
-0.2501681,0.43778214,0.0,0
-0.17420813,0.45655778,0.0,0
-0.2448779,0.43908462,0.0,0
-0.22379601,0.44428334,0.0,0
-0.2616281,0.43496355,0.0,1
3.0121331,0.9531192,1.0,1
1.0424699,0.73932624,1.0,1
-0.17924377,0.45530862,0.0,0
-0.39281833,0.40303904,0.0,0
-0.21942443,0.4453629,0.0,0
-0.21716484,0.44592115,0.0,0
-0.10142074,0.47466654,0.0,0
-0.10035105,0.4749333,0.0,0
-0.3347228,0.41709194,0.0,0
-0.28321818,0.42966497,0.0,0
-0.30865824,0.42344227,0.0,0
-0.12654361,0.46840626,0.0,0
-0.17312562,0.4568264,0.0,0
-0.16505712,0.45882913,0.0,0
-0.10234623,0.47443572,0.0,0
-0.26882982,0.43319437,0.0,0
-0.22590038,0.44376382,0.0,0
-0.35135162,0.4130547,0.0,0
-0.36403418,0.40998337,0.0,0
-0.50396216,0.37660998,0.0,0
-0.18633835,0.45354977,0.0,0
4.2916136,0.9865019,1.0,1
-0.33176216,0.41781193,0.0,0
-0.35013697,0.4133492,0.0,0
-0.24966821,0.4379052,0.0,0
-0.32663062,0.41906068,0.0,0
-0.4038766,0.4003813,0.0,0
-0.30513757,0.42430207,0.0,0
-0.2597199,0.43543255,0.0,1
-0.36538354,0.40965697,0.0,0
-0.40644518,0.3997648,0.0,0
-0.25145358,0.43746576,0.0,0
-0.20152259,0.4497892,0.0,0
-0.41358325,0.39805323,0.0,0
-0.15372789,0.46164355,0.0,0
-0.36729184,0.40919557,0.0,0
-0.31703997,0.42139733,0.0,0
-0.25901124,0.43560678,0.0,0
-0.10335964,0.47418308,0.0,0
-0.32168302,0.42026564,0.0,0
-0.21072295,0.44751334,0.0,0
2.4777756,0.922569,1.0,1
-0.22915164,0.44296148,0.0,0
-0.03109638,0.4922265,0.0,0
-0.17517486,0.45631796,0.0,0
-0.17993611,0.45513692,0.0,1
-0.13744092,0.46569377,0.0,0
-0.33157375,0.41785774,0.0,0
-0.3879344,0.40421468,0.0,0
-0.50562435,0.3762198,0.0,0
-0.46400145,0.386037,0.0,0
-0.27980128,0.4305025,0.0,0
-0.40076658,0.40112817,0.0,0
-1.0659894,0.25616655,0.0,0
-0.46860373,0.3849468,0.0,0
-0.55160093,0.36549306,0.0,0
-0.7782808,0.31469053,0.0,0
-0.4332772,0.39334404,0.0,0
-0.48282382,0.38158554,0.0,0
-0.4229995,0.39579922,0.0,0
4.441714,0.9883613,1.0,0
-0.13722539,0.4657474,0.0,0
-0.411483,0.39855656,0.0,0
-0.26077437,0.43517336,0.0,0
-0.5443626,0.36717334,0.0,0
-0.4053134,0.4000364,0.0,0
-0.5574815,0.36413038,0.0,0
-0.42864656,0.39444956,0.0,0
-0.53333044,0.36974046,0.0,0
-0.552343,0.36532098,0.0,0
-0.67118734,0.338231,0.0,0
-0.47242308,0.38404292,0.0,0
1.5130005,0.81950545,1.0,0
-0.34441125,0.41473833,0.0,0
-0.7666053,0.3172139,0.0,0
-1.0438064,0.2604162,0.0,0
-0.48512408,0.38104287,0.0,0
-0.48085278,0.38205078,0.0,0
-0.2312097,0.4424537,0.0,0
-0.16848871,0.4579772,0.0,0
-0.25047615,0.4377063,0.0,0
-0.33839262,0.41619998,0.0,0
-0.23366919,0.44184706,0.0,0
-0.25995097,0.43537578,0.0,0
-0.17271255,0.4569289,0.0,0
-0.13590768,0.4660753,0.0,0
-0.24979216,0.43787464,0.0,0
-0.40983328,0.3989521,0.0,0
-0.13653876,0.46591824,0.0,0
-0.19406494,0.45163545,0.0,0
-0.2258825,0.44376826,0.0,0
-0.27413914,0.43189123,0.0,0
-0.27206847,0.43239936,0.0,0
-0.18998246,0.4526467,0.0,0
-0.18613535,0.45360005,0.0,0
-0.24696633,0.43857032,0.0,0
-0.1383616,0.46546468,0.0,0
-0.5052917,0.37629792,0.0,0
-0.16647899,0.4584761,0.0,0
-0.31100893,0.4228685,0.0,0
-0.2728718,0.43220225,0.0,0
-0.1390513,0.46529308,0.0,1
-0.38115507,0.40584835,0.0,0
-0.24912664,0.43803844,0.0,0
-0.1697137,0.4576731,0.0,0
-0.20909873,0.44791493,0.0,0
-0.2400145,0.44028282,0.0,0
-0.24961495,0.43791825,0.0,0
-0.2309412,0.44251993,0.0,0
4.3088465,0.9867294,1.0,1
-0.21400136,0.4467029,0.0,0
-0.43982017,0.39178383,0.0,0
-0.30893508,0.42337468,0.0,0
-0.28788513,0.4285217,0.0,0
-0.3333511,0.41742545,0.0,0
-0.35953882,0.41107118,0.0,0
-0.20122802,0.44986203,0.0,0
-0.25227365,0.43726394,0.0,0
-0.29053235,0.42787355,0.0,0
-0.38725328,0.40437868,0.0,0
-0.19911689,0.45038462,0.0,0
-0.15968046,0.4601645,0.0,0
-0.40532565,0.40003344,0.0,0
-0.50247985,0.37695807,0.0,0
-0.15971991,0.46015468,0.0,0
-0.41732416,0.39715722,0.0,0
-0.7258679,0.32610214,0.0,0
-0.17573507,0.45617893,0.0,1
4.533673,0.989373,1.0,1
-0.23615822,0.44123334,0.0,0
-0.19363484,0.45174196,0.0,0
-0.16070431,0.45991018,0.0,0
-0.30765033,0.42368838,0.0,0
-0.2360389,0.44126275,0.0,0
-0.40565732,0.39995384,0.0,0
-0.48272058,0.3816099,0.0,0
-0.28477606,0.42928323,0.0,0
-0.5340172,0.36958042,0.0,0
-0.23568496,0.44135,0.0,0
-0.11616938,0.47099027,0.0,0
-0.23819682,0.44073075,0.0,0
-0.2868948,0.42876425,0.0,0
-0.60309845,0.35363513,0.0,0
-1.1615738,0.23838143,0.0,0
-0.745688,0.32176158,0.0,0
-0.6508789,0.3427915,0.0,0
-0.9019824,0.28864327,0.0,0
-0.14414223,0.46402672,0.0,0
-0.4091406,0.39911824,0.0,0
-0.76623315,0.3172945,0.0,0
-0.71133614,0.32930368,0.0,0
-0.34444773,0.41472948,0.0,0
-1.0435296,0.26046953,0.0,0
-0.4736331,0.3837567,0.0,0
-0.76798314,0.31691557,0.0,0
-0.55166423,0.36547837,0.0,0
-0.40701047,0.39962918,0.0,0
-0.465074,0.3857828,0.0,0
-0.2178385,0.4457547,0.0,0
-0.40314126,0.40055788,0.0,0
-0.2799824,0.4304581,0.0,0
-0.4993905,0.3776839,0.0,0
-0.49312288,0.3791582,0.0,0
-0.943847,0.28012392,0.0,0
-0.2797621,0.43051213,0.0,0
-0.49756822,0.37811232,0.0,0
-0.74265784,0.32242322,0.0,0
-0.6081288,0.35248616,0.0,0
-0.6974412,0.3323798,0.0,0
-0.45193207,0.38890147,0.0,0
-0.6999547,0.33182228,0.0,0
-0.14502129,0.46380812,0.0,0
-0.42019406,0.39647034,0.0,0
-0.82738185,0.30419895,0.0,0
-0.31090704,0.42289335,0.0,1
-0.5309303,0.37029997,0.0,0
-0.2018114,0.44971773,0.0,0
-0.45397562,0.38841593,0.0,0
-0.8152922,0.30676392,0.0,0
-0.3322047,0.41770428,0.0,0
-0.52958214,0.37061435,0.0,0
-0.4977485,0.37806994,0.0,0
4.6118507,0.9901642,1.0,1
-0.30164862,0.4251545,0.0,0
-0.29916078,0.42576265,0.0,0
-0.36666602,0.40934688,0.0,0
-0.25467134,0.43667406,0.0,0
-0.7882306,0.3125487,0.0,0
-0.3448659,0.41462797,0.0,1
-0.4969787,0.37825093,0.0,0
-0.31550175,0.42177242,0.0,0
-0.36150473,0.4105954,0.0,0
-0.52947575,0.37063918,0.0,0
-0.88281685,0.2925944,0.0,0
-0.48698595,0.38060385,0.0,0
-0.24771735,0.4383854,0.0,0
-0.35817057,0.4114025,0.0,0
-0.35195732,0.41290787,0.0,0
-0.5934573,0.355842,0.0,0
-1.122743,0.24550283,0.0,0
-0.516215,0.37373772,0.0,0
-0.3116015,0.4227239,0.0,0
-0.57745034,0.35951948,0.0,0
-0.7337683,0.32436836,0.0,0
-0.46577975,0.38561562,0.0,0
-0.6112944,0.351764,0.0,0
-0.7681618,0.3168769,0.0,0
-0.16513962,0.45880866,0.0,1
-0.34497628,0.4146012,0.0,0
-0.49809828,0.37798768,0.0,0
-0.4906327,0.37974453,0.0,0
-0.35970393,0.41103122,0.0,0
-0.47035316,0.3845327,0.0,0
-0.77788424,0.31477606,0.0,0
-1.0853704,0.25249106,0.0,0
-0.5587085,0.36384633,0.0,0
-0.43566757,0.39277378,0.0,0
-0.87200767,0.2948367,0.0,1
-0.6836378,0.33544984,0.0,0
-0.6354572,0.34627417,0.0,0
-0.51186436,0.37475657,0.0,0
-0.6892957,0.33418974,0.0,0
-1.193823,0.2325759,0.0,0
-0.72001755,0.32738912,0.0,0
-0.7203885,0.32730743,0.0,0
-0.6855133,0.3350319,0.0,0
-0.36559063,0.40960693,0.0,0
-0.25554946,0.43645808,0.0,0
-1.2557474,0.22170681,0.0,0
-0.6012396,0.35406014,0.0,0
-0.66637355,0.33930936,0.0,0
-0.57251054,0.36065772,0.0,0
-0.52763045,0.3710697,0.0,0
-0.5929746,0.35595265,0.0,0
-0.7305679,0.3250701,0.0,0
-0.70338035,0.33106318,0.0,0
-0.16695951,0.4583568,0.0,0
-0.79255515,0.3116203,0.0,0
-0.4058233,0.39991403,0.0,0
-0.30182365,0.42511177,0.0,0
-0.3014186,0.4252107,0.0,0
-0.5656444,0.36224246,0.0,0
-0.7355734,0.32397285,0.0,0
-0.34921584,0.4135726,0.0,0
-0.48207963,0.3817612,0.0,0
-0.49668825,0.37831926,0.0,0
-0.31487834,0.42192444,0.0,0
-0.30222192,0.4250144,0.0,0
-0.31316936,0.42234135,0.0,0
-0.35971627,0.41102824,0.0,0
-0.35293978,0.41266972,0.0,0
-0.58441836,0.35791656,0.0,0
-1.2137241,0.22904277,0.0,0
-0.6207518,0.3496105,0.0,0
-0.67411745,0.3375755,0.0,0
-0.40407896,0.40033272,0.0,0
-0.35709423,0.41166314,0.0,0
1.1497842,0.7594715,1.0,1
-0.3618212,0.41051877,0.0,0
-0.4662364,0.38550743,0.0,0
-0.5598882,0.3635733,0.0,0
-0.73129445,0.32491076,0.0,0
-0.36656663,0.40937093,0.0,0
-0.72856265,0.32551023,0.0,0
-0.13412832,0.46651813,0.0,0
-0.2487525,0.43813062,0.0,0
-0.7848265,0.31328058,0.0,0
-0.63440084,0.34651333,0.0,0
-0.3110227,0.42286512,0.0,0
-0.25016654,0.4377825,0.0,0
-0.21774808,0.44577706,0.0,0
-0.7355461,0.32397884,0.0,0
-0.6391316,0.34544286,0.0,0
-0.6295164,0.3476202,0.0,0
-0.5424605,0.36761537,0.0,0
-0.48715207,0.3805647,0.0,0
-0.4434409,0.39092135,0.0,0
-0.7469389,0.32148865,0.0,0
2.611137,0.9315749,1.0,0
0.81069744,0.6922581,1.0,1
-0.7363201,0.32380936,0.0,0
-0.6052267,0.35314882,0.0,0
-0.90857357,0.28729182,0.0,0
-0.63683164,0.3459631,0.0,0
-0.43298063,0.39341483,0.0,0
-0.8225737,0.3052176,0.0,0
-0.29195267,0.42752585,0.0,0
-0.05529216,0.48618045,0.0,0
-0.36493784,0.4097648,0.0,0
-0.3009897,0.4253156,0.0,0
-0.3696622,0.40862265,0.0,0
-0.30877957,0.42341268,0.0,0
-0.59360933,0.35580713,0.0,0
-0.14780614,0.46311557,0.0,0
-0.18979555,0.45269302,0.0,0
-0.433701,0.39324293,0.0,0
-0.36127424,0.41065112,0.0,0
-0.29792073,0.42606586,0.0,0
-0.78607786,0.31301144,0.0,0
-0.5606425,0.36339882,0.0,1
-0.50691646,0.37591666,0.0,0
-0.30353457,0.4246936,0.0,0
-0.24244606,0.43968365,0.0,0
-0.6309853,0.34728715,0.0,0
-0.58891195,0.35688454,0.0,0
-0.38916934,0.40391728,0.0,0
-0.48796576,0.38037288,0.0,0
-0.5643988,0.36253026,0.0,0
-0.62522215,0.3485947,0.0,0
-0.38781202,0.40424412,0.0,0
-0.686527,0.33480608,0.0,0
-0.6358971,0.3461746,0.0,0
-0.23703587,0.44101694,0.0,0
-0.54469126,0.36709696,0.0,0
-0.7908271,0.31199113,0.0,0
-0.24680427,0.4386102,0.0,0
-0.5845683,0.3578821,0.0,0
-0.61123866,0.35177672,0.0,0
-1.1249031,0.24510294,0.0,0
-0.704624,0.33078784,0.0,0
-0.16361512,0.45918718,0.0,0
-1.0177933,0.26545745,0.0,0
-0.45964098,0.38707098,0.0,0
-0.9545986,0.27796096,0.0,0
-0.9147493,0.28602895,0.0,0
-0.8703909,0.29517296,0.0,0
-1.1849966,0.23415498,0.0,0
-0.4622845,0.386444,0.0,0
-0.41547275,0.3976006,0.0,0
-0.70397335,0.33093187,0.0,0
-0.8893665,0.29124057,0.0,0
-0.31946737,0.42080554,0.0,0
-0.46762392,0.38517877,0.0,0
-0.73052794,0.32507887,0.0,0
-0.5089449,0.3754409,0.0,0
-0.30751714,0.42372093,0.0,0
-0.56578165,0.36221075,0.0,0
0.031281188,0.50781965,1.0,0
-0.63566726,0.3462266,0.0,0
-0.17041312,0.45749953,0.0,0
-0.12452398,0.46890917,0.0,0
-0.43953747,0.39185122,0.0,0
-0.42025095,0.3964567,0.0,0
-0.2162086,0.44615746,0.0,0
-0.582055,0.3584599,0.0,0
-0.17073338,0.45742005,0.0,0
-0.34677222,0.41416538,0.0,0
-0.31716022,0.42136797,0.0,0
-0.45341596,0.3885489,0.0,0
-0.352071,0.4128803,0.0,0
-0.36460698,0.4098448,0.0,0
-0.12495671,0.46880138,0.0,0
4.5776434,0.98982555,1.0,1
-0.40622902,0.39981666,0.0,0
-0.46838865,0.3849977,0.0,0
-0.60452205,0.3533098,0.0,0
-0.28297442,0.42972472,0.0,0
-0.12228382,0.4694671,0.0,0
-0.21860874,0.44556445,0.0,0
-0.521068,0.37260252,0.0,0
-0.44436723,0.39070085,0.0,0
-0.4344942,0.39305368,0.0,0
-0.34174865,0.41538477,0.0,0
-0.5722042,0.36072838,0.0,0
-0.33971214,0.41587943,0.0,0
-0.35967815,0.41103747,0.0,0
-0.25227648,0.43726325,0.0,0
-0.18567404,0.45371437,0.0,0
-0.3249545,0.4194688,0.0,0
-0.16127726,0.45976785,0.0,0
-0.46644863,0.38545713,0.0,0
4.5478625,0.98952115,1.0,1
-0.30576378,0.4241491,0.0,0
-0.13175039,0.46711,0.0,0
-0.42021763,0.39646468,0.0,0
-0.16207007,0.45957094,0.0,0
-0.22035253,0.44513366,0.0,0
-0.18879494,0.45294097,0.0,0
-0.34879324,0.4136751,0.0,0
-0.26600808,0.43388736,0.0,1
-0.2966643,0.42637312,0.0,0
-0.24842513,0.43821117,0.0,0
-0.13182741,0.46709082,0.0,0
-0.33794934,0.4163077,0.0,0
-0.18856457,0.45299804,0.0,0
-0.2125726,0.44705606,0.0,0
-0.28950483,0.4281251,0.0,0
-0.19275692,0.45195946,0.0,0
-0.24970356,0.4378965,0.0,0
-0.34147695,0.41545075,0.0,0
-0.29405278,0.427012,0.0,0
-0.4085304,0.39926454,0.0,0
-0.18439347,0.4540318,0.0,0
-0.28187406,0.42999437,0.0,0
-0.13144772,0.46718535,0.0,0
-0.32992324,0.41825926,0.0,0
-0.15704781,0.46081853,0.0,0
-0.28616032,0.4289441,0.0,0
-0.3258144,0.41925937,0.0,0
-0.5586416,0.36386183,0.0,0
-0.99604756,0.26971924,0.0,0
-0.82326925,0.30507013,0.0,0
-0.24483293,0.4390957,0.0,0
-1.1771079,0.23557259,0.0,0
-0.6448173,0.3441584,0.0,0
-1.0951236,0.2506547,0.0,0
-0.32898542,0.41848752,0.0,0
-0.8192516,0.30592254,0.0,0
-0.16421744,0.45903763,0.0,0
-0.3226398,0.42003256,0.0,0
-0.7165192,0.32815993,0.0,0
-0.47591543,0.38321707,0.0,0
-0.4137376,0.39801624,0.0,0
-0.50061965,0.3773951,0.0,0
1.3729802,0.7978613,1.0,0
-0.86411434,0.29648045,0.0,0
-0.667556,0.3390443,0.0,0
-0.7617962,0.31825644,0.0,0
-0.91106254,0.28678244,0.0,0
-0.9390693,0.28108838,0.0,0
-0.48052403,0.3821284,0.0,0
-1.1563394,0.23933308,0.0,0
-1.0126145,0.2664685,0.0,0
-0.82794183,0.30408043,0.0,0
-0.8115868,0.30755246,0.0,0
-0.6383343,0.3456232,0.0,0
-0.8711711,0.2950107,0.0,0
-0.3236662,0.41978252,0.0,0
-1.0860435,0.25236404,0.0,1
-0.77444196,0.315519,0.0,0
-0.5563606,0.36438996,0.0,1
-0.68399423,0.33537042,0.0,0
-0.19591254,0.4511779,0.0,0
-0.7187882,0.32765988,0.0,0
-0.74820036,0.32121357,0.0,0
-0.14076525,0.46486664,0.0,0
-0.6282864,0.3478992,0.0,1
-0.5788244,0.35920316,0.0,0
3.8911352,0.9799866,1.0,0
-0.4868944,0.38062546,0.0,0
-0.5081969,0.37561634,0.0,0
-0.49201247,0.37941962,0.0,0
-0.7201402,0.3273621,0.0,0
-0.79455155,0.3111922,0.0,0
-0.5515662,0.3655011,0.0,0
-0.3228035,0.4199927,0.0,0
-0.4925377,0.37929592,0.0,0
-0.5596651,0.36362496,0.0,0
-0.37560862,0.40718648,0.0,0
-0.7048088,0.33074692,0.0,0
-0.58446455,0.35790595,0.0,0
-0.32844564,0.41861886,0.0,0
-0.43199575,0.39364988,0.0,0
-0.14326596,0.4642447,0.0,1
-0.5615007,0.3632003,0.0,0
-0.2485722,0.43817496,0.0,0
-0.64037395,0.34516203,0.0,0
-0.26233763,0.43478915,0.0,1
-0.3775283,0.4067232,0.0,0
-0.88429314,0.29228893,0.0,0
-0.6217073,0.34939325,0.0,0
-0.5628059,0.36289847,0.0,0
-0.5627,0.36292297,0.0,0
-0.33809435,0.41627246,0.0,0
-0.49895537,0.3777862,0.0,0
