Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
0,124,0-124,ICULOS,165.0,0-241,0-242,0-242,128.316345,203.248566,
0,125,0-125,AST,66.3877563,0-243,0-244,0-244,11.936264,27.1585693,
0,126,0-126,MAP,80.0,0-245,0-246,0-246,43.6297836,126.532494,
0,127,0-127,SaO2,89.9621048,0-247,0-248,0-248,16.5651855,41.112854,
0,128,0-128,HospAdmTime,-0.0199999996,0-249,0-250,0-250,43.8626709,63.9992828,
0,129,0-129,DBP,54.1146622,0-251,0-252,0-252,28.4171753,526.137451,
0,130,0-130,DBP,50.8418274,0-253,0-254,0-254,53.6404877,371.266418,
0,131,0-131,Fibrinogen,203.740738,0-255,0-256,0-256,82.4251251,144.736786,
0,132,0-132,HospAdmTime,-272.350006,0-257,0-258,0-258,32.6738586,526.820312,
0,133,0-133,O2Sat,98.5599976,0-259,0-260,0-260,51.430542,335.393921,
0,134,0-134,Bilirubin_total,3.07451916,0-261,0-262,0-262,69.7209167,518.219238,
0,135,0-135,ICULOS,8.0,0-263,0-264,0-264,13.3077192,12.0339279,
0,136,0-136,Hct,31.1224136,0-265,0-266,0-266,20.0369339,39.4203568,
0,137,0-137,Chloride,105.076309,0-267,0-268,0-268,66.2964325,24.0339279,
0,138,0-138,ICULOS,11.0,0-269,0-270,0-270,37.1069565,38.1357117,
0,139,0-139,Phosphate,3.39576721,0-271,0-272,0-272,109.077728,1800.42029,
0,140,0-140,DBP,75.1623154,0-273,0-274,0-274,42.2438354,403.16391,
0,141,0-141,Potassium,3.91007257,0-275,0-276,0-276,98.3776398,853.276062,
0,142,0-142,MAP,110.0,0-277,0-278,0-278,82.8964386,1581.43567,
0,143,0-143,HospAdmTime,-85.3799973,0-279,0-280,0-280,40.5438538,767.498169,
0,144,0-144,pH,7.38530397,0-281,0-282,0-282,90.0736389,1008.71277,
0,145,0-145,Bilirubin_direct,1.22666669,0-283,0-284,0-284,88.1394348,547.152832,
0,146,0-146,FiO2,0.494457483,0-285,0-286,0-286,30.4406929,123.327492,
0,147,0-147,Leaf,,,,,-0.111111119,1.25,
0,148,0-148,Leaf,,,,,0.188010618,15.681427,
0,149,0-149,Leaf,,,,,0.144653097,2.61357117,
0,150,0-150,Leaf,,,,,-0.193388432,29.25,
0,151,0-151,HCO3,24.1460667,0-287,0-288,0-288,48.2949905,256.450684,
0,152,0-152,Lactate,2.34455967,0-289,0-290,0-290,26.9905548,124.736061,
0,153,0-153,Leaf,,,,,-0.138461545,2.25,
0,154,0-154,pH,7.34609222,0-291,0-292,0-292,15.1819763,109.429276,
0,155,0-155,Leaf,,,,,0.144653097,2.61357117,
0,156,0-156,Leaf,,,,,0.0364294834,2.05678558,
0,157,0-157,Leaf,,,,,0.0574882217,1.80678558,
0,158,0-158,Leaf,,,,,0.174368367,10.7042847,
0,159,0-159,HR,110.0,0-293,0-294,0-294,18.5320435,376.389618,
0,160,0-160,Magnesium,1.75,0-295,0-296,0-296,24.1516953,72.6578522,
0,161,0-161,Fibrinogen,272.023254,0-297,0-298,0-298,25.1870651,110.157135,
0,162,0-162,Potassium,3.79999995,0-299,0-300,0-300,22.3370781,24.2042847,
0,163,0-163,Calcium,7.30177784,0-301,0-302,0-302,35.1496964,25.9542847,
0,164,0-164,Chloride,105.532417,0-303,0-304,0-304,30.7016907,55.6578522,
0,165,0-165,Leaf,,,,,-0.189610392,18.25,
0,166,0-166,FiO2,0.560000002,0-305,0-306,0-306,7.79949808,5.17035675,
0,167,0-167,HospAdmTime,-22.9099998,0-307,0-308,0-308,61.4652901,46.8517838,
0,168,0-168,Fibrinogen,300.288727,0-309,0-310,0-310,40.0252686,1121.60596,
0,169,0-169,Leaf,,,,,-0.186666667,14.0,
0,170,0-170,HospAdmTime,-549.799988,0-311,0-312,0-312,33.1887016,367.506042,
0,171,0-171,Calcium,7.50761652,0-313,0-314,0-314,34.5571518,182.894623,
0,172,0-172,AST,469.715851,0-315,0-316,0-316,45.3169518,63.6357117,
0,173,0-173,HospAdmTime,-29.0300007,0-317,0-318,0-318,27.9452171,113.839996,
0,174,0-174,O2Sat,99.25,0-319,0-320,0-320,24.1921654,79.044281,
0,175,0-175,Leaf,,,,,-0.13333334,2.0,
0,176,0-176,Fibrinogen,319.840912,0-321,0-322,0-322,11.3249512,92.2478485,
0,177,0-177,HR,126.666664,0-323,0-324,0-324,14.5539627,39.1924973,
0,178,0-178,Leaf,,,,,-0.167999998,5.25,
0,179,0-179,HospAdmTime,-110.059998,0-325,0-326,0-326,29.5339928,63.362854,
0,180,0-180,ICULOS,191.0,0-327,0-328,0-328,22.427887,207.192505,
0,181,0-181,HospAdmTime,-0.0199999996,0-329,0-330,0-330,66.5553589,889.173523,
0,182,0-182,Bilirubin_total,1.96868682,0-331,0-332,0-332,34.7653198,47.8967819,
0,183,0-183,HR,52.0,0-333,0-334,0-334,21.6657562,52.4653549,
0,184,0-184,O2Sat,91.25,0-335,0-336,0-336,13.6138306,57.4646378,
0,185,0-185,AST,205.450974,0-337,0-338,0-338,40.5909119,198.053925,
0,186,0-186,Potassium,4.23539114,0-339,0-340,0-340,59.5759583,791.173523,
0,187,0-187,ICULOS,29.0,0-341,0-342,0-342,29.9294968,170.747131,
0,188,0-188,Leaf,,,,,-0.176470593,7.5,
0,189,0-189,Magnesium,2.0018518,0-343,0-344,0-344,47.1937447,120.770706,
0,190,0-190,Hct,30.1540127,0-345,0-346,0-346,82.2880859,2841.2207,
0,191,0-191,ICULOS,88.0,0-347,0-348,0-348,70.9380035,456.585693,
0,192,0-192,MAP,77.0,0-349,0-350,0-350,9.42527008,37.0567856,
0,193,0-193,HCO3,24.6304131,0-351,0-352,0-352,89.8729553,999.938477,
0,194,0-194,Lactate,1.95749998,0-353,0-354,0-354,88.2079849,2795.92871,
0,195,0-195,Hgb,11.1397057,0-355,0-356,0-356,24.9763355,156.896057,
0,196,0-196,ICULOS,220.0,0-357,0-358,0-358,33.0989189,24.8635712,
0,197,0-197,Leaf,,,,,-0.100000001,1.0,
0,198,0-198,HospAdmTime,-0.0199999996,0-359,0-360,0-360,3.61624527,14.8178558,
0,199,0-199,MAP,94.5,0-361,0-362,0-362,15.2239962,19.5110703,
0,200,0-200,TroponinI,11.0821056,0-363,0-364,0-364,24.4074707,39.0339279,
0,201,0-201,FiO2,0.556619525,0-365,0-366,0-366,30.6441422,299.495697,
0,202,0-202,AST,208.109955,0-367,0-368,0-368,14.8748322,78.8053513,
0,203,0-203,Magnesium,2.13626671,0-369,0-370,0-370,78.3879395,1267.17358,
0,204,0-204,AST,218.472595,0-371,0-372,0-372,27.562994,37.0789261,
0,205,0-205,AST,58.4946251,0-373,0-374,0-374,95.7911377,1451.8064,
0,206,0-206,HospAdmTime,-2.51999998,0-375,0-376,0-376,100.249207,818.116028,
0,207,0-207,FiO2,0.660000026,0-377,0-378,0-378,49.5128174,925.413879,
0,208,0-208,PaCO2,38.5595856,0-379,0-380,0-380,77.1648254,2957.20874,
0,209,0-209,Creatinine,1.49018216,0-381,0-382,0-382,77.1056824,233.168213,
0,210,0-210,Magnesium,2.0999999,0-383,0-384,0-384,51.4351196,719.00177,
0,211,0-211,Fibrinogen,321.142853,0-385,0-386,0-386,39.4963303,38.2610703,
0,212,0-212,Bilirubin_direct,0.631428599,0-387,0-388,0-388,26.4439087,80.3282089,
0,213,0-213,Hct,34.4674606,0-389,0-390,0-390,28.9049568,105.782494,
0,214,0-214,HR,93.5,0-391,0-392,0-392,35.0725861,116.895348,
0,215,0-215,Fibrinogen,311.9375,0-393,0-394,0-394,27.4019184,46.6696396,
0,216,0-216,Lactate,1.9059459,0-395,0-396,0-396,58.4781342,785.162476,
0,217,0-217,Hgb,10.1004829,0-397,0-398,0-398,55.9911499,937.304199,
0,218,0-218,MAP,69.6699982,0-399,0-400,0-400,67.0167923,1122.07715,
0,219,0-219,BUN,21.4053154,0-401,0-402,0-402,93.7346497,2473.22412,
0,220,0-220,Fibrinogen,366.763519,0-403,0-404,0-404,70.5744781,976.066711,
0,221,0-221,PaCO2,41.8926811,0-405,0-406,0-406,79.6355286,456.744995,
0,222,0-222,HospAdmTime,-92.0,0-407,0-408,0-408,90.0258789,785.25531,
0,223,0-223,ICULOS,241.0,0-409,0-410,0-410,39.7955856,192.019989,
0,224,0-224,HospAdmTime,-0.00999999978,0-411,0-412,0-412,10.7963943,40.4764252,
0,225,0-225,DBP,46.0,0-413,0-414,0-414,4.84730911,2.30678558,
0,226,0-226,Leaf,,,,,0.181282803,31.0560684,
0,227,0-227,Leaf,,,,,0.113299266,1.30678558,
0,228,0-228,HCO3,25.7321167,0-415,0-416,0-416,14.1818848,32.9203568,
0,229,0-229,Bilirubin_direct,4.73000002,0-417,0-418,0-418,110.578308,1737.64172,
0,230,0-230,AST,212.394531,0-419,0-420,0-420,64.3298492,1560.46594,
0,231,0-231,HospAdmTime,-13.7399998,0-421,0-422,0-422,155.904709,1539.7771,
0,232,0-232,FiO2,0.5,0-423,0-424,0-424,123.042831,423.254608,
0,233,0-233,Leaf,,,,,-0.127272725,1.75,
0,234,0-234,HospAdmTime,-0.899999976,0-425,0-426,0-426,4.63536072,51.8510666,
0,235,0-235,DBP,50.2776718,0-427,0-428,0-428,18.7738762,46.4196396,
0,236,0-236,SBP,93.5,0-429,0-430,0-430,33.1807404,718.332092,
0,237,0-237,Leaf,,,,,-0.127272725,1.75,
0,238,0-238,HospAdmTime,-77.3899994,0-431,0-432,0-432,12.6419868,31.6357117,
0,239,0-239,ICULOS,127.0,0-433,0-434,0-434,22.7986526,20.5907135,
0,240,0-240,ICULOS,36.0,0-435,0-436,0-436,19.8558578,34.9992828,
0,241,0-241,SBP,95.0,0-437,0-438,0-438,50.5594177,153.885712,
0,242,0-242,SBP,123.0,0-439,0-440,0-440,24.5153618,49.362854,
0,243,0-243,HospAdmTime,-0.0199999996,0-441,0-442,0-442,8.91922188,3.80678558,
0,244,0-244,DBP,44.0,0-443,0-444,0-444,9.3694191,23.3517838,
0,245,0-245,HR,65.5,0-445,0-446,0-446,27.2418442,74.9992828,
0,246,0-246,HR,61.0833321,0-447,0-448,0-448,22.6158543,51.5332108,
0,247,0-247,Leaf,,,,,-0.13333334,2.0,
0,248,0-248,HR,63.5,0-449,0-450,0-450,8.35347748,39.112854,
0,249,0-249,SBP,127.0,0-451,0-452,0-452,56.7094955,50.2382126,
0,250,0-250,HCO3,24.0288792,0-453,0-454,0-454,12.8535347,13.7610703,
0,251,0-251,HospAdmTime,-0.0199999996,0-455,0-456,0-456,10.9710083,346.936035,
0,252,0-252,HospAdmTime,-18.3299999,0-457,0-458,0-458,33.9945526,179.201416,
0,253,0-253,MAP,62.0,0-459,0-460,0-460,20.1469269,263.517822,
0,254,0-254,SBP,103.400002,0-461,0-462,0-462,22.4599342,107.748566,
0,255,0-255,ICULOS,5.0,0-463,0-464,0-464,25.3330231,33.2492828,
0,256,0-256,SBP,88.0,0-465,0-466,0-466,131.786636,111.487495,
0,257,0-257,Hct,29.7602692,0-467,0-468,0-468,107.925713,130.100342,
0,258,0-258,SaO2,90.6539078,0-469,0-470,0-470,55.2063904,396.719971,
0,259,0-259,HospAdmTime,-21.0900002,0-471,0-472,0-472,51.2034569,220.803925,
0,260,0-260,pH,7.37397528,0-473,0-474,0-474,60.9403419,114.589996,
0,261,0-261,PTT,45.6046486,0-475,0-476,0-476,58.7768707,496.298889,
0,262,0-262,Potassium,4.25756025,0-477,0-478,0-478,18.6855888,21.9203568,
0,263,0-263,Leaf,,,,,-0.146666676,2.75,
0,264,0-264,ICULOS,13.0,0-479,0-480,0-480,15.9178171,9.28392792,
0,265,0-265,O2Sat,92.25,0-481,0-482,0-482,6.14588928,35.3067856,
0,266,0-266,Potassium,4.19052124,0-483,0-484,0-484,10.1912222,4.11357117,
0,267,0-267,Leaf,,,,,0.161459059,6.78392792,
0,268,0-268,Leaf,,,,,-0.189041093,17.25,
0,269,0-269,HR,101.372551,0-485,0-486,0-486,6.42670441,30.5789261,
0,270,0-270,ICULOS,17.0,0-487,0-488,0-488,10.8959284,7.55678558,
0,271,0-271,AST,236.248062,0-489,0-490,0-490,92.0582123,969.906738,
0,272,0-272,Creatinine,1.49542141,0-491,0-492,0-492,88.8671722,830.51355,
0,273,0-273,HCO3,24.2071953,0-493,0-494,0-494,40.1682777,283.882141,
0,274,0-274,HospAdmTime,-603.169983,0-495,0-496,0-496,24.1493225,119.281776,
0,275,0-275,SaO2,94.2653275,0-497,0-498,0-498,37.382431,136.907135,
0,276,0-276,Potassium,4.12969971,0-499,0-500,0-500,62.21521,716.368896,
0,277,0-277,Calcium,6.87823439,0-501,0-502,0-502,69.3518524,1453.18774,
0,278,0-278,PaCO2,41.595295,0-503,0-504,0-504,41.9465828,128.247849,
0,279,0-279,HospAdmTime,-389.359985,0-505,0-506,0-506,125.393005,166.702133,
0,280,0-280,O2Sat,97.1527786,0-507,0-508,0-508,52.877655,600.796021,
0,281,0-281,HR,74.3333359,0-509,0-510,0-510,56.3524246,735.422119,
0,282,0-282,PaCO2,35.0,0-511,0-512,0-512,41.6951599,273.29071,
0,283,0-283,SBP,159.0,0-513,0-514,0-514,30.5129375,239.712494,
0,284,0-284,Chloride,106.03653,0-515,0-516,0-516,56.2384872,307.440338,
0,285,0-285,O2Sat,93.625,0-517,0-518,0-518,25.4553909,98.3732071,
0,286,0-286,HR,68.5,0-519,0-520,0-520,15.5329361,24.9542847,
0,287,0-287,BUN,23.5277786,0-521,0-522,0-522,33.6012383,65.9424973,
0,288,0-288,pH,7.39661551,0-523,0-524,0-524,54.5286789,190.508209,
0,289,0-289,SBP,130.5,0-525,0-526,0-526,27.5111561,17.1474991,
0,290,0-290,PTT,45.1133499,0-527,0-528,0-528,17.2723694,107.588562,
0,291,0-291,Leaf,,,,,-0.111111119,1.25,
0,292,0-292,Phosphate,3.375,0-529,0-530,0-530,4.14163208,108.179276,
0,293,0-293,Calcium,7.41817379,0-531,0-532,0-532,20.8532181,106.577492,
0,294,0-294,pH,7.39017868,0-533,0-534,0-534,14.0303955,269.812134,
0,295,0-295,Leaf,,,,,-0.155555561,3.5,
0,296,0-296,ICULOS,10.0,0-535,0-536,0-536,20.4579887,69.1578522,
0,297,0-297,ICULOS,8.0,0-537,0-538,0-538,39.64814,28.3746414,
0,298,0-298,Magnesium,1.85000002,0-539,0-540,0-540,11.2107925,81.7824936,
0,299,0-299,pH,7.37110186,0-541,0-542,0-542,1.40834618,5.97714233,
0,300,0-300,SBP,129.5,0-543,0-544,0-544,14.0292091,18.2271423,
0,301,0-301,Leaf,,,,,-0.180952385,9.5,
0,302,0-302,O2Sat,99.0434799,0-545,0-546,0-546,15.53195,16.4542847,
0,303,0-303,SaO2,92.4199753,0-547,0-548,0-548,1.36193848,45.1807098,
0,304,0-304,HR,114.0,0-549,0-550,0-550,19.0329857,10.4771423,
0,305,0-305,Leaf,,,,,0.141976938,4.17035675,
0,306,0-306,Leaf,,,,,-0.100000001,1.0,
0,307,0-307,BUN,44.0,0-551,0-552,0-552,16.280983,19.3067856,
0,308,0-308,HospAdmTime,-0.0299999993,0-553,0-554,0-554,33.783596,27.5449982,
0,309,0-309,HospAdmTime,-320.559998,0-555,0-556,0-556,72.4920807,560.638916,
0,310,0-310,O2Sat,99.1999969,0-557,0-558,0-558,25.8151855,560.967102,
0,311,0-311,BUN,24.1542263,0-559,0-560,0-560,24.8447075,20.2949982,
0,312,0-312,HospAdmTime,-308.73999,0-561,0-562,0-562,25.9922905,347.21106,
0,313,0-313,TroponinI,14.55863,0-563,0-564,0-564,23.4649658,110.691063,
0,314,0-314,DBP,52.1451263,0-565,0-566,0-566,20.7371464,72.2035675,
0,315,0-315,HospAdmTime,-0.00999999978,0-567,0-568,0-568,52.9988327,46.5678558,
0,316,0-316,SBP,95.5,0-569,0-570,0-570,6.0948658,17.0678558,
0,317,0-317,MAP,110.5,0-571,0-572,0-572,13.4140625,37.4771423,
0,318,0-318,HospAdmTime,-0.0299999993,0-573,0-574,0-574,37.5228767,76.362854,
0,319,0-319,SBP,118.5,0-575,0-576,0-576,20.4943619,44.4085693,
0,320,0-320,pH,7.3705678,0-577,0-578,0-578,18.6984444,34.6357117,
0,321,0-321,HospAdmTime,16.0200005,0-579,0-580,0-580,3.73950195,73.1232071,
0,322,0-322,HR,132.0,0-581,0-582,0-582,16.7442245,19.1246414,
0,323,0-323,O2Sat,98.0663605,0-583,0-584,0-584,20.9341087,26.681427,
0,324,0-324,SaO2,95.4906616,0-585,0-586,0-586,2.6774025,12.5110703,
0,325,0-325,O2Sat,96.8888855,0-587,0-588,0-588,11.4789715,16.5678558,
0,326,0-326,Potassium,4.15845013,0-589,0-590,0-590,32.6878395,46.7949982,
0,327,0-327,SBP,138.0,0-591,0-592,0-592,25.1155701,175.48822,
0,328,0-328,DBP,54.1146622,0-593,0-594,0-594,51.0201759,31.7042847,
0,329,0-329,DBP,59.8084526,0-595,0-596,0-596,67.7359467,656.061401,
0,330,0-330,PTT,40.0103798,0-597,0-598,0-598,56.7866821,233.112137,
0,331,0-331,SOFA,4.0,0-599,0-600,0-600,4.19615936,41.8399963,
